geoid,black,native,asian,PI,other,multi,hispanic,nonwhite,white,total,pct_nonwhite,pct_white,race_source_abbreviation,link_to_detailed_sourcing
1.70E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract,http://www.prisonersofthecensus.org/data/2010blocks/170312425001019/
1.70E+14,47,1,0,0,0,4,1,53,1,54,98.14814815,1.851851852,tract,http://www.prisonersofthecensus.org/data/2010blocks/170312514002011/
1.70E+14,1,0,0,0,0,0,0,1,0,1,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/170312520004000/
1.70E+14,123,0,0,0,0,2,3,128,1,129,99.2248062,0.775193798,tract,http://www.prisonersofthecensus.org/data/2010blocks/170312705001012/
1.70E+14,0,0,0,0,0,0,3,3,0,3,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/170315101002031/
1.70E+14,2,0,0,0,0,0,0,2,0,2,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/170315401011019/
1.70E+14,106,2,3,0,3,6,36,156,33,189,82.53968254,17.46031746,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318331003023/
1.70E+14,219,0,3,0,7,1,44,274,58,332,82.53012048,17.46987952,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318373002007/
1.70E+14,108,1,3,0,4,1,22,139,23,162,85.80246914,14.19753086,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318378001017/
1.70E+14,147,0,4,0,3,0,26,180,32,212,84.90566038,15.09433962,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318386002009/
1.70E+14,262,4,12,2,84,19,145,528,172,700,75.42857143,24.57142857,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318391002022/
1.70E+14,124,0,0,0,10,6,26,166,11,177,93.78531073,6.214689266,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/170318435001000/
1.70E+14,7230,3,18,0,15,16,1159,8441,1409,9850,85.69543147,14.30456853,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/170318435001023/
1.70E+14,0,0,0,0,0,0,3,3,28,31,9.677419355,90.32258065,tract,http://www.prisonersofthecensus.org/data/2010blocks/170318090003024/
1.70E+14,2,0,0,0,0,0,1,3,20,23,13.04347826,86.95652174,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170338804001017/
1.70E+14,780,3,1,0,81,6,140,1011,290,1301,77.70945427,22.29054573,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170338805003070/
1.70E+14,0,0,0,0,0,0,0,0,5,5,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170359725003044/
1.70E+14,43,0,0,0,0,0,14,57,65,122,46.72131148,53.27868852,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170370006004043/
1.70E+14,29,0,0,0,0,0,6,35,41,76,46.05263158,53.94736842,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170399717002032/
1.70E+14,3,0,0,0,0,0,3,6,10,16,37.5,62.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170419522004128/
1.70E+14,36,1,1,0,7,5,13,63,33,96,65.625,34.375,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170438463072028/
1.70E+14,225,2,1,1,4,3,186,422,371,793,53.21563682,46.78436318,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170438426031026/
1.70E+14,6,0,0,0,0,0,0,6,27,33,18.18181818,81.81818182,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170450704002001/
1.71E+14,2,0,0,0,0,0,9,11,55,66,16.66666667,83.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170499508001064/
1.71E+14,919,2,3,0,64,7,124,1119,444,1563,71.59309021,28.40690979,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170519508002007/
1.71E+14,14,1,4,0,0,0,5,24,23,47,51.06382979,48.93617021,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170519509001027/
1.71E+14,22,0,0,0,2,0,3,27,18,45,60,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170539618002049/
1.71E+14,5,0,0,0,0,0,3,8,44,52,15.38461538,84.61538462,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170550406001053/
1.71E+14,1068,37,8,0,510,8,550,2181,433,2614,83.43534813,16.56465187,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170579535002006/
1.71E+14,18,0,0,0,3,0,3,24,52,76,31.57894737,68.42105263,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170579538001016/
1.71E+14,0,0,0,0,0,0,0,0,10,10,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170619740002074/
1.71E+14,102,0,1,0,0,0,14,117,76,193,60.62176166,39.37823834,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170619736001108/
1.71E+14,7,0,0,0,1,0,2,10,17,27,37.03703704,62.96296296,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170630004004084/
1.71E+14,0,0,0,0,0,0,0,0,10,10,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170679538002036/
1.71E+14,30,0,0,0,0,0,10,40,57,97,41.2371134,58.7628866,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170730302023030/
1.71E+14,78,1,0,0,11,0,11,101,115,216,46.75925926,53.24074074,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170730308001012/
1.71E+14,1,0,0,0,0,0,1,2,18,20,10,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170759504001071/
1.71E+14,22,0,0,0,0,0,0,22,40,62,35.48387097,64.51612903,tract,http://www.prisonersofthecensus.org/data/2010blocks/170770111004007/
1.71E+14,48,0,0,0,1,0,1,50,36,86,58.13953488,41.86046512,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170770107002040/
1.71E+14,0,0,0,0,0,0,0,0,4,4,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170799774001055/
1.71E+14,9,0,0,0,0,0,13,22,0,22,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/170810510001066/
1.71E+14,803,7,6,0,117,5,211,1149,827,1976,58.14777328,41.85222672,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170810504003081/
1.71E+14,1,0,0,0,0,0,0,1,19,20,5,95,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170830104011013/
1.71E+14,1,0,0,0,0,0,0,1,12,13,7.692307692,92.30769231,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170850203003005/
1.71E+14,626,0,0,0,86,3,112,827,220,1047,78.98758357,21.01241643,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/170879800001002/
1.71E+14,342,0,1,0,52,3,61,459,139,598,76.75585284,23.24414716,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/170879800001007/
1.71E+14,57,3,1,0,4,1,10,76,52,128,59.375,40.625,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170898529053016/
1.71E+14,16,1,0,0,1,1,4,23,112,135,17.03703704,82.96296296,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170898529053002/
1.71E+14,205,1,1,6,23,2,280,518,152,670,77.31343284,22.68656716,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170898522023034/
1.71E+14,91,0,9,0,7,2,42,151,15,166,90.96385542,9.036144578,tract,http://www.prisonersofthecensus.org/data/2010blocks/170910123001021/
1.71E+14,1,0,0,0,0,0,0,1,92,93,1.075268817,98.92473118,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170910109001064/
1.71E+14,253,0,2,0,4,2,79,340,98,438,77.62557078,22.37442922,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170910126003042/
1.71E+14,16,1,0,0,1,1,15,34,30,64,53.125,46.875,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170938904001307/
1.71E+14,1150,14,7,0,281,4,309,1765,374,2139,82.51519402,17.48480598,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170950005002028/
1.71E+14,28,0,1,0,0,0,3,32,58,90,35.55555556,64.44444444,tract,http://www.prisonersofthecensus.org/data/2010blocks/170950008002010/
1.71E+14,1,0,0,0,0,0,0,1,2,3,33.33333333,66.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170978630031006/
1.71E+14,259,5,4,0,31,10,148,457,282,739,61.84032476,38.15967524,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170978622002054/
1.71E+14,31,1,1,0,7,6,27,73,115,188,38.82978723,61.17021277,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170999626001029/
1.71E+14,911,4,1,0,49,3,140,1108,290,1398,79.25608011,20.74391989,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/170999623001087/
1.71E+14,1490,5,8,0,220,18,393,2134,486,2620,81.45038168,18.54961832,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171018808001019/
1.71E+14,7,0,0,0,0,0,3,10,30,40,25,75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171030003003002/
1.71E+14,1175,5,10,0,229,9,321,1749,739,2488,70.29742765,29.70257235,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171030004002049/
1.71E+14,577,9,7,0,18,3,82,696,432,1128,61.70212766,38.29787234,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171059602003043/
1.71E+14,998,7,12,0,35,6,211,1269,449,1718,73.86495925,26.13504075,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171059607004004/
1.71E+14,2,0,0,0,0,0,1,3,20,23,13.04347826,86.95652174,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171059607004013/
1.71E+14,0,0,0,0,0,0,0,0,4,4,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171059608001040/
1.71E+14,1700,10,10,0,243,9,389,2361,940,3301,71.52378067,28.47621933,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171079535001009/
1.71E+14,5,0,0,0,0,0,0,5,23,28,17.85714286,82.14285714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171079532004028/
1.71E+14,80,0,11,1,36,11,161,300,280,580,51.72413793,48.27586207,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171118704021007/
1.71E+14,105,4,0,0,4,5,23,141,104,245,57.55102041,42.44897959,tract,http://www.prisonersofthecensus.org/data/2010blocks/171130016002022/
1.71E+14,31,0,0,0,0,0,7,38,74,112,33.92857143,66.07142857,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171150021002000/
1.71E+14,150,0,0,0,0,0,1,151,87,238,63.44537815,36.55462185,tract,http://www.prisonersofthecensus.org/data/2010blocks/171150031001082/
1.71E+14,191,0,4,0,5,1,34,235,272,507,46.35108481,53.64891519,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171150029032023/
1.71E+14,0,0,0,0,0,0,1,1,16,17,5.882352941,94.11764706,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171179564005013/
1.71E+14,11,0,0,0,0,0,14,25,0,25,100,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171194024001094/
1.71E+14,37,0,0,0,4,0,10,51,69,120,42.5,57.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171219521001023/
1.71E+14,1,0,0,0,0,0,0,1,6,7,14.28571429,85.71428571,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171239614001101/
1.71E+14,11,1,0,0,2,0,3,17,26,43,39.53488372,60.46511628,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171259565002014/
1.71E+14,2,0,1,0,2,0,3,8,10,18,44.44444444,55.55555556,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171290102003038/
1.71E+14,11,0,0,0,0,1,4,16,24,40,40,60,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171310403003009/
1.71E+14,807,4,4,0,23,1,111,950,967,1917,49.55659885,50.44340115,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171359580003052/
1.71E+14,5,0,0,0,1,0,1,7,19,26,26.92307692,73.07692308,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171359579001095/
1.71E+14,11,0,0,0,0,0,0,11,24,35,31.42857143,68.57142857,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171379517003034/
1.71E+14,603,2,3,0,83,2,123,816,264,1080,75.55555556,24.44444444,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171379520003001/
1.71E+14,10,0,0,0,1,0,3,14,17,31,45.16129032,54.83870968,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171399772004019/
1.71E+14,23,0,0,0,1,0,18,42,40,82,51.2195122,48.7804878,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171419614004017/
1.71E+14,300,0,0,0,6,0,9,315,127,442,71.26696833,28.73303167,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171430045001010/
1.71E+14,53,4,1,0,54,0,56,168,86,254,66.14173228,33.85826772,tract,http://www.prisonersofthecensus.org/data/2010blocks/171430012001066/
1.71E+14,1381,8,6,1,321,5,349,2071,538,2609,79.37907244,20.62092756,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171450302003048/
1.71E+14,17,0,0,0,1,0,3,21,23,44,47.72727273,52.27272727,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171450302005027/
1.72E+14,234,2,2,0,2,1,27,268,120,388,69.07216495,30.92783505,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171499527003093/
1.72E+14,9,0,0,0,1,0,1,11,30,41,26.82926829,73.17073171,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171499527005021/
1.72E+14,103,0,1,0,15,0,15,134,54,188,71.27659574,28.72340426,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171519712002096/
1.72E+14,3,0,0,0,0,0,0,3,3,6,50,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171539711002034/
1.72E+14,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171559546001092/
1.72E+14,2000,7,8,1,197,7,351,2571,763,3334,77.11457708,22.88542292,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171579512001094/
1.72E+14,250,1,1,0,5,1,26,284,171,455,62.41758242,37.58241758,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/171579512001117/
1.72E+14,1,0,0,0,1,1,2,5,25,30,16.66666667,83.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171599782001008/
1.72E+14,681,3,1,0,81,4,139,909,300,1209,75.18610422,24.81389578,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171610204002067/
1.72E+14,105,2,2,0,12,2,36,159,90,249,63.85542169,36.14457831,tract,http://www.prisonersofthecensus.org/data/2010blocks/171610226002010/
1.72E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract,http://www.prisonersofthecensus.org/data/2010blocks/171610233001001/
1.72E+14,291,0,0,0,0,0,3,294,92,386,76.16580311,23.83419689,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171635017002008/
1.72E+14,380,1,1,0,7,0,32,421,287,708,59.46327684,40.53672316,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171635024042102/
1.72E+14,19,0,0,0,0,0,1,20,0,20,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/171635009001040/
1.72E+14,13,0,0,0,1,0,1,15,55,70,21.42857143,78.57142857,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171659559002023/
1.72E+14,6,0,0,0,1,0,1,8,8,16,50,50,tract,http://www.prisonersofthecensus.org/data/2010blocks/171670009001020/
1.72E+14,169,0,1,0,8,1,12,191,114,305,62.62295082,37.37704918,tract,http://www.prisonersofthecensus.org/data/2010blocks/171670014001024/
1.72E+14,1,0,0,0,1,0,3,5,6,11,45.45454545,54.54545455,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171699702003022/
1.72E+14,1,0,0,0,0,0,0,1,7,8,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171739593005094/
1.72E+14,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171759514005046/
1.72E+14,59,0,0,0,0,0,4,63,45,108,58.33333333,41.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171770007002037/
1.72E+14,597,68,14,1,151,49,320,1200,630,1830,65.57377049,34.42622951,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171790218012006/
1.72E+14,106,0,0,0,0,0,7,113,132,245,46.12244898,53.87755102,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171830001002014/
1.72E+14,1130,5,5,0,56,5,312,1513,404,1917,78.92540428,21.07459572,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171830112001079/
1.72E+14,1,0,0,0,0,0,0,1,16,17,5.882352941,94.11764706,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171878704004085/
1.72E+14,9,0,0,0,0,0,1,10,8,18,55.55555556,44.44444444,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171899503001078/
1.72E+14,2,0,0,0,0,0,2,4,0,4,100,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171919551003045/
1.72E+14,19,0,0,0,0,0,36,55,35,90,61.11111111,38.88888889,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171939580001085/
1.72E+14,21,0,0,0,12,0,12,45,55,100,45,55,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171950002003038/
1.72E+14,343,0,4,0,115,2,117,581,276,857,67.79463244,32.20536756,tract,http://www.prisonersofthecensus.org/data/2010blocks/171978820003045/
1.72E+14,2185,6,10,0,27,13,421,2662,535,3197,83.26556146,16.73443854,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171979801001006/
1.72E+14,388,50,2,0,22,2,105,569,461,1030,55.24271845,44.75728155,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171990214003144/
1.72E+14,127,0,0,0,19,2,25,173,54,227,76.21145374,23.78854626,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/171990210003002/
1.72E+14,391,1,4,0,2,1,92,491,472,963,50.98650052,49.01349948,tract,http://www.prisonersofthecensus.org/data/2010blocks/172010026002024/
1.72E+14,2,0,0,0,1,1,3,7,38,45,15.55555556,84.44444444,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/172030306013093/
1.80E+14,2,0,0,0,1,0,5,8,86,94,8.510638298,91.4893617,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180010303004000/
1.80E+14,2,0,0,0,0,0,0,2,1,3,66.66666667,33.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180030113022021/
1.80E+14,19,0,0,0,4,2,8,33,45,78,42.30769231,57.69230769,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180030103073015/
1.80E+14,0,0,3,0,0,0,0,3,8,11,27.27272727,72.72727273,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180030041032005/
1.80E+14,17,0,0,0,1,0,1,19,30,49,38.7755102,61.2244898,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180030106021009/
1.80E+14,238,3,4,0,24,19,49,337,467,804,41.91542289,58.08457711,tract,http://www.prisonersofthecensus.org/data/2010blocks/180030013001003/
1.80E+14,0,0,0,0,2,0,0,2,4,6,33.33333333,66.66666667,tract,http://www.prisonersofthecensus.org/data/2010blocks/180030020003009/
1.80E+14,2,0,1,0,0,0,0,3,4,7,42.85714286,57.14285714,tract,http://www.prisonersofthecensus.org/data/2010blocks/180030028002007/
1.80E+14,21,0,0,0,23,2,24,70,127,197,35.53299492,64.46700508,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180050101004087/
1.80E+14,0,0,0,0,0,0,1,1,20,21,4.761904762,95.23809524,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180071002004004/
1.80E+14,15,0,0,0,0,1,1,17,74,91,18.68131868,81.31868132,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180099754001037/
1.80E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180099753001007/
1.80E+14,14,0,0,0,6,0,7,27,116,143,18.88111888,81.11888112,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180118103003020/
1.80E+14,1,0,0,0,0,0,7,8,31,39,20.51282051,79.48717949,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180159596001078/
1.80E+14,18,3,1,1,12,1,31,67,123,190,35.26315789,64.73684211,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180179514001009/
1.80E+14,120,0,0,0,2,3,14,139,244,383,36.2924282,63.7075718,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180190502003051/
1.80E+14,36,0,0,0,1,0,4,41,154,195,21.02564103,78.97435897,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180190508032007/
1.80E+14,2,0,0,0,0,0,14,16,0,16,100,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180210402002045/
1.80E+14,7,0,0,0,0,0,3,10,67,77,12.98701299,87.01298701,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180210402007004/
1.80E+14,11,2,0,0,1,0,32,46,135,181,25.41436464,74.58563536,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180239508001011/
1.80E+14,11,1,0,0,10,1,14,37,165,202,18.31683168,81.68316832,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180279548002024/
1.80E+14,13,0,0,0,0,2,1,16,232,248,6.451612903,93.5483871,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180290803005036/
1.80E+14,1,0,0,0,0,0,5,6,52,58,10.34482759,89.65517241,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180319694003031/
1.80E+14,3,0,0,0,0,0,0,3,73,76,3.947368421,96.05263158,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180330205003018/
1.80E+14,113,0,0,0,0,0,5,118,179,297,39.73063973,60.26936027,tract,http://www.prisonersofthecensus.org/data/2010blocks/180350028001009/
1.80E+14,3,0,0,0,9,0,16,28,140,168,16.66666667,83.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180379534004018/
1.80E+14,85,1,0,0,0,1,24,111,192,303,36.63366337,63.36633663,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180390002004050/
1.80E+14,271,1,2,0,24,9,121,428,598,1026,41.71539961,58.28460039,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180390013002017/
1.80E+14,55,1,0,0,1,6,7,70,219,289,24.22145329,75.77854671,tract,http://www.prisonersofthecensus.org/data/2010blocks/180430705002043/
1.80E+14,1,1,0,0,2,0,2,6,17,23,26.08695652,73.91304348,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180459578003051/
1.81E+14,1,0,0,0,0,1,1,3,68,71,4.225352113,95.77464789,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180499531001043/
1.81E+14,19,0,0,0,1,1,4,25,155,180,13.88888889,86.11111111,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180510505013004/
1.81E+14,79,0,0,1,0,1,10,91,178,269,33.82899628,66.17100372,tract,http://www.prisonersofthecensus.org/data/2010blocks/180530001002024/
1.81E+14,0,0,0,0,0,0,0,0,31,31,0,100,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180559554001026/
1.81E+14,0,0,0,0,0,0,0,0,76,76,0,100,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180559554001039/
1.81E+14,66,0,0,0,2,1,6,75,238,313,23.96166134,76.03833866,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180571106003007/
1.81E+14,18,0,2,0,0,1,0,21,147,168,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180594105002023/
1.81E+14,4,1,0,0,3,1,4,13,147,160,8.125,91.875,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180610603001038/
1.81E+14,987,2,3,0,83,3,136,1214,1319,2533,47.92735886,52.07264114,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180632107002030/
1.81E+14,13,0,0,0,0,0,2,15,98,113,13.27433628,86.72566372,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180659760002002/
1.81E+14,3,0,0,0,0,0,1,4,63,67,5.970149254,94.02985075,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180659760002015/
1.81E+14,635,7,3,0,38,4,117,804,1609,2413,33.31951927,66.68048073,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180659755003005/
1.81E+14,90,4,1,0,7,12,14,128,224,352,36.36363636,63.63636364,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180670007002030/
1.81E+14,5,4,0,0,4,5,10,28,101,129,21.70542636,78.29457364,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180699616003056/
1.81E+14,1,1,0,0,0,0,14,16,150,166,9.638554217,90.36144578,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180719681002060/
1.81E+14,3,0,0,0,1,2,6,12,66,78,15.38461538,84.61538462,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180731012001101/
1.81E+14,2,1,0,0,0,0,1,4,15,19,21.05263158,78.94736842,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180731011002075/
1.81E+14,0,0,0,0,0,0,2,2,43,45,4.444444444,95.55555556,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180759631004017/
1.81E+14,124,2,1,0,11,2,19,159,442,601,26.45590682,73.54409318,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180779664003114/
1.81E+14,7,0,0,0,2,0,2,11,71,82,13.41463415,86.58536585,tract,http://www.prisonersofthecensus.org/data/2010blocks/180779666001040/
1.81E+14,2,0,0,0,0,0,2,4,126,130,3.076923077,96.92307692,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180799602002021/
1.81E+14,18,0,0,0,0,0,11,29,211,240,12.08333333,87.91666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180816108014022/
1.81E+14,94,0,0,0,2,0,4,100,220,320,31.25,68.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180816114005180/
1.81E+14,4,0,0,0,0,0,0,4,71,75,5.333333333,94.66666667,tract,http://www.prisonersofthecensus.org/data/2010blocks/180839554003037/
1.81E+14,19,0,1,0,0,4,3,27,194,221,12.21719457,87.78280543,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180839559001080/
1.81E+14,11,1,0,0,3,0,25,40,186,226,17.69911504,82.30088496,tract,http://www.prisonersofthecensus.org/data/2010blocks/180859619002028/
1.81E+14,0,0,0,0,0,0,1,1,34,35,2.857142857,97.14285714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180859620003007/
1.81E+14,3,0,0,0,0,0,2,5,1,6,83.33333333,16.66666667,tract,http://www.prisonersofthecensus.org/data/2010blocks/180890207004015/
1.81E+14,521,3,0,0,39,21,150,734,604,1338,54.85799701,45.14200299,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180890425041014/
1.81E+14,56,0,0,0,5,0,14,75,54,129,58.13953488,41.86046512,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180890425052026/
1.81E+14,170,1,3,0,5,9,14,202,145,347,58.21325648,41.78674352,tract,http://www.prisonersofthecensus.org/data/2010blocks/180910423002014/
1.81E+14,422,1,1,0,10,5,37,476,356,832,57.21153846,42.78846154,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180910401002000/
1.81E+14,704,5,3,0,36,1,85,834,604,1438,57.99721836,42.00278164,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180910401002001/
1.81E+14,33,0,0,0,1,0,7,41,12,53,77.35849057,22.64150943,tract,http://www.prisonersofthecensus.org/data/2010blocks/180910430002069/
